NAME,URL,EMAIL,WEBSITE
全國餐飲設備,https://www.iyp.com.tw/0223077365,auk355@yahoo.com.tw,http://www.0913221060.com.tw
"萬果有限公司 C.H.SWEET CO., LTD",https://www.iyp.com.tw/0229388859,candyhos@ms68.hinet.net,http://www.sweetsselection.com.tw
品晶食品廠,https://www.iyp.com.tw/063553217,pingin66@yahoo.com.tw,
鬍鬚伯食品 金門特產|麵線|豆腐乳|醬料,https://www.iyp.com.tw/082311651,nono719738@gmail.com,http://www.km719738.com/front/bin/home.phtml
阿德師快煮麵,https://www.iyp.com.tw/077660768,ksf931335@yahoo.com.tw,http://www.yder.com.tw
纏記食品行,https://www.iyp.com.tw/072363618,alfa19680610@yahoo.com.tw,http://www.taitung-buns.com.tw
客製專屬妳的麵-光田麵店,https://www.iyp.com.tw/0225018276-1,udelight.feedback@gmail.com,http://www.udelight.com.tw
聯金食品有限公司,https://www.iyp.com.tw/0937709627,lgp55168@gmail.com,http://www.lian-jin.com.tw
立成米店,https://www.iyp.com.tw/062616383-2,noodles062616383@yahoo.com.tw,http://www.licheng168.com.tw
立成米店,https://www.iyp.com.tw/062616383-1,noodles062616383@yahoo.com.tw,http://www.lechain.com.tw
安平拌麵有限公司,https://www.iyp.com.tw/062330803,luzifu918@gmail.com,http://www.anping-noodles.com
源順食品有限公司,https://www.iyp.com.tw/056221108-1,shunn16@ms45.hinet.net,http://www.shun168.com.tw
林志強,https://www.iyp.com.tw/077765951,lin5941@yahoo.com.tw,
佳家製麵廠,https://www.iyp.com.tw/037228629,ml0678@cht.com.tw,
山東麵店（葛瑞龍）,https://www.iyp.com.tw/087384423,zz175834@cht.com.tw,
信誠麵店,https://www.iyp.com.tw/0422817517,maruko77@ms32.hinet.net,http://www.kvcbox.myweb.hinet.net/
喬麥屋企業有限公司,https://www.iyp.com.tw/0286853699,service@cmun.com.tw,http://www.cmun.com.tw
大佳麵行,https://www.iyp.com.tw/0424260405,chan.chag@xuite.net,
洽發企業股份有限公司,https://www.iyp.com.tw/0426625050,service@chiafha.com.tw,https://www.iyp.com.tw/0426224161
西衛三兄弟麵線屋,https://www.iyp.com.tw/069272957,swnoodle@ms62.hinet.net,
三風食品工業股份有限公司,https://www.iyp.com.tw/0425665158,noodles@shanfeng.com.tw,http://www.shanfeng.com.tw
洽發企業股份有限公司,https://www.iyp.com.tw/0426224161-1,service@chiafha.com.tw,https://www.iyp.com.tw/0426224161
洽發企業股份有限公司,https://www.iyp.com.tw/0426224161-3,myton.hung@msa.hinet.net,https://www.iyp.com.tw/0426224161
維力食品工業股份有限公司,https://www.iyp.com.tw/048742118-1,steve@weilih.com.tw,http://www.weilih.com.tw
萬隆食品行,https://www.iyp.com.tw/048523207,onelong.noodle@msa.hinet.net,
維力食品工業股份有限公司,https://www.iyp.com.tw/048736316,steve@weilih.com.tw,http://www.weilih.com.tw
保成切麵店,https://www.iyp.com.tw/0228234971,ihuang2@ms89.url.com.tw,http://www.greatnoodle.com.tw
建和製麵工廠有限公司,https://www.iyp.com.tw/0229392780,jerry4106@yahoo.com.tw,http://www.chienho.com.tw
石碇許家手工麵線行,https://www.iyp.com.tw/0226633004,sdnoodle@yahoo.com.tw,
立成製麵,https://www.iyp.com.tw/062616383-4,noodles062616383@yahoo.com.tw,http://www.lechain.com.tw/index.html
吉弘生物科技股份有限公司,https://www.iyp.com.tw/076241386,ji-hung@hotmail.com.tw,
裕德食品企業-高雄製麵廠,https://www.iyp.com.tw/076966089,yu-de@hotmail.com,
