NAME,URL,EMAIL,WEBSITE
百佳(龍泰)創意烘焙坊,https://www.iyp.com.tw/0223924578,zt4578@yahoo.com.tw,http://www.ztcake.com.tw
香格禮坊-台中名產、台中伴手禮,https://www.iyp.com.tw/0422056608,sjliu@chyp.com.tw,https://shianger.com.tw/
宇軒食品有限公司,https://www.iyp.com.tw/0226731650,js.j02@msa.hinet.net,http://www.yuxuan-food.com
"萬果有限公司 C.H.SWEET CO., LTD",https://www.iyp.com.tw/0229388859,candyhos@ms68.hinet.net,http://www.sweetsselection.com.tw
賣創意自動販賣機,https://www.iyp.com.tw/047388847,hanbaikiidea@gmail.com,http://www.hanbaikiidea.com.tw/
新廣吉餅舖,https://www.iyp.com.tw/076295935,a5935@yahoo.com.tw,http://www.shingoangjyi.com.tw
新丸天休閒食品,https://www.iyp.com.tw/073382371,jdcolor2003@gmail.com,http://www.good-seeds.com
"彰化肉乾,海苔肉鬆,百珍香肉脯店",https://www.iyp.com.tw/047241176,bid525@gmail.com,http://www.xn--mdy70dm93c.tw
勝興蜜餞,https://www.iyp.com.tw/048313965,l77885430@yahoo.com.tw,http://www.shengshing.com.tw
松貝進口食品精品百貨,https://www.iyp.com.tw/075811223,joeicookie@yahoo.com.tw,http://www.sung-bei.com.tw
阿綿麻糬,https://www.iyp.com.tw/075319177,amian1108@gmail.com,http://www.a-main.com.tw
維力食品工業股份有限公司,https://www.iyp.com.tw/048742118,weilih@weilih.com.tw,http://www.weilih.com.tw
日香食品行,https://www.iyp.com.tw/0492642540-1,jihhsiang888@gmail.com,http://www.0492642540.com.tw
光正堂(麻糬喜餅專賣店),https://www.iyp.com.tw/052910139,11034f@gmail.com,http://www.mochi-cake.com.tw
萬丹市場紅豆餅(陳),https://www.iyp.com.tw/087771685,ok7761510@yahoo.com.tw,http://www.redbeancake.com.tw
聖鴻聯合有限公司,https://www.iyp.com.tw/087887450,sofa0813@hotmail.com,http://www.1715.com.tw
軒曜有限公司,https://www.iyp.com.tw/033205222,hy16972141@hotmail.com.tw,http://www.hsuanyao.com.tw
龍虎商行,https://www.iyp.com.tw/073506426,Lofu168@gmail.com,http://www.lofu.com.tw
佑威生技有限公司,https://www.iyp.com.tw/073981795,hsuanyu0327@gmail.com,http://www.you-well.com.tw
宜蘭水花生糖,https://www.iyp.com.tw/039324674,ilansui.boss@msa.hinet.net,http://www.ilansui.com.tw
泰祥西點麵包食品行,https://www.iyp.com.tw/089811709,ling513168580@gmail.com,https://www.facebook.com/關山鎮上泰祥封仔餅-847845698596674
小城進口食品,https://www.iyp.com.tw/062912282,ecandy168@gmail.com,http://https://www.facebook.com/ecandyhouse
美香農業加工廠,https://www.iyp.com.tw/037722639,chinuts.foods@msa.hinet.net,
光復食品有限公司,https://www.iyp.com.tw/087320893,iyooway@yahoo.com.tw,http://www.gf-food.com.tw
大發行,https://www.iyp.com.tw/0422360326-1,yvette1615@yahoo.com.tw,
寶達香企業有限公司,https://www.iyp.com.tw/065722650,zabbc23612@yahoo.com.tw,http://pds-tw.com/
晟傑股份有限公司,https://www.iyp.com.tw/0424752346,swqlty@ms49.hinet.net,
玉美珍食品行,https://www.iyp.com.tw/052621079,ymcplum@gmail.com,http://www.ymcplum.com.tw
祥好瓜子行,https://www.iyp.com.tw/065712890,service@xianghao.com.tw,http://www.xianghao.com.tw/
台盟企業社,https://www.iyp.com.tw/034617581-2,tai.meng@msa.hinet.net,http://www.taimeng.com.tw
睦東國際開發有限公司,https://www.iyp.com.tw/0225583560,service.misako@gmail.com,
聖祖貢糖店金城分店,https://www.iyp.com.tw/082322700,service@shengzu.com.tw,
可口食品行,https://www.iyp.com.tw/035403617,s1113331111@yahoo.com.tw,http://tw.myblog.yahoo.com/s1113331111/
協裕商店,https://www.iyp.com.tw/052243729,sieyugrocery@yahoo.com,http://https://www.facebook.com/pages/%E5%8D%94%E8%A3%95%E5%95%86%E5%BA%97/430289027057476
菜籃子生物科技有限公司,https://www.iyp.com.tw/0226487638,dmgt005@hotmail.com.tw,http://www.orgnat.com.tw/front/bin/home.phtml
荳荳有機生活養生館,https://www.iyp.com.tw/076243342,Lung.shun@msa.hinet.net,
尤師父烘焙食品,https://www.iyp.com.tw/087706999,peko2009@live.com,
上飴(古早味手工花生糖),https://www.iyp.com.tw/039981848,mandy6828@yahoo.com.tw,
牙祭花生糖,https://www.iyp.com.tw/039973990,body717@kimo.com,
宗鴻國際股份有限公司,https://www.iyp.com.tw/0222783688-2,zhc@zonghong.com.tw,
寶鴻企業有限公司,https://www.iyp.com.tw/0282187110,pao.good@msa.hinet.net,
得倫食品有限公司,https://www.iyp.com.tw/0222529385,LC@deulun.com.tw,
手工金蛋捲(三重店),https://www.iyp.com.tw/0970107088,wmw0429@yahoo.com.tw,
日瑋|向虹園|味之誘惑進口食品,https://www.iyp.com.tw/0222931637,ziwei1637@yahoo.com.tw,
阮的肉干有限公司,https://www.iyp.com.tw/0229805576,email@beefpro.com.tw,
愛加食品有限公司,https://www.iyp.com.tw/034090595,highlife0428@yahoo.com.tw,
北一雞腳凍,https://www.iyp.com.tw/0223060181,ggq1688.ggq@msa.hinet.net,
張傳記號,https://www.iyp.com.tw/035243348-1,g21872t@kimo.com.tw,
謝家記食品行,https://www.iyp.com.tw/035588182,lvrscar@yahoo.com.tw,http://www.xjj-pork.com.tw
璟鋒事業股份有限公司,https://www.iyp.com.tw/0425610589-2,tsai1364@yahoo.com.tw,
原李老城肉脯店,https://www.iyp.com.tw/048873232-1000,n8873232@yahoo.com.tw,
李老城肉舖店,https://www.iyp.com.tw/048873232-1000,n8873232@yahoo.com.tw,
李老城肉舖店,https://www.iyp.com.tw/048873232-1000,n8873232@yahoo.com.tw,
萬益豆干,https://www.iyp.com.tw/047201459,wani@wani.com.tw,
蕃薯市雞腳凍,https://www.iyp.com.tw/048348796,dds085@yahoo.com.tw,http://www.geka168.com
台灣蜜創意創業服務中心,https://www.iyp.com.tw/0492999109,service@twhoney.tw,
御膳齋,https://www.iyp.com.tw/066991457,mike311@xuite.net,
進福大灣花生糖,https://www.iyp.com.tw/062218338-2,sam_baobao@yahoo.com.tw,
新丸天休閒食品,https://www.iyp.com.tw/073382371-2,jdcolor2003@yahoo.com.tw,
欣伶糖果屋,https://www.iyp.com.tw/078112758,maryshy.markma@msa.hinet.net,
