NAME,URL,EMAIL,WEBSITE
九斤二日式無煙燒肉 台北餐廳/台北燒肉餐廳,https://www.iyp.com.tw/0227534591,s972.s972@gmail.com,http://www.facebook.com/972ya
宇鄉企業股份有限公司,https://www.iyp.com.tw/087231127,wjob0725@gmail.com,
西海岸活蝦之家.員林泰國蝦,https://www.iyp.com.tw/048398789,yirong628@yahoo.com.tw,http://www.facebook.com/台南西海岸活蝦之家-員林店-至善街-986802904691400
翔嘉屋有限公司,https://www.iyp.com.tw/076128989,jack6128989@yahoo.com.tw,http://www.6128989.com.tw
合豐食品行,https://www.iyp.com.tw/0423383938,hf_food@yahoo.com.tw,http://www.hend-fond.com.tw
育正肉品行,https://www.iyp.com.tw/0425203650-1,ssowbellytw@yahoo.com.tw,http://www.123a.com.tw
大都邑興業有限公司,https://www.iyp.com.tw/073850000-1,s10552@chyp.com.tw,http://www.3850000.com.tw
RIKEN SHINN FUU 昕福企業有限公司,https://www.iyp.com.tw/022738,Jacksyt666@yahoo.com.tw,http://www.rikenshinnfuu.com.tw
新東園米炭行,https://www.iyp.com.tw/0223035597,orea30@yahoo.com.tw,http://www.0223035597.com.tw
上豪宴會廳,https://www.iyp.com.tw/035297499,SH@PIE.COM.TW,http://www.035297499.com.tw
伯菘企業社,https://www.iyp.com.tw/053621523,seoul.k0501@msa.hinet.net,
山鯨燒肉,https://www.iyp.com.tw/0422918833,yamakujira37@gmail.com,http://www.facebook.com/yamakujira/
御岩燒,https://www.iyp.com.tw/034276767-2,034276767@mail.104net.com.tw,http://104net.com.tw/034276767
天香皇品 一鍋一烤(花壇店),https://www.iyp.com.tw/047862511,a0987351253@gmail.com,https://restaurant-94466.business.site/?m=true
口蘋~商行,https://www.iyp.com.tw/0228749717,tmbarbecue@gmail.com,http://www.mongolianbar-b-q.com.tw
