NAME,URL,EMAIL,WEBSITE
翔嘉屋有限公司,https://www.iyp.com.tw/076128989,jack6128989@yahoo.com.tw,http://www.6128989.com.tw
大都邑興業有限公司,https://www.iyp.com.tw/073850000-1,s10552@chyp.com.tw,http://www.3850000.com.tw
七個七炙燒牛排,https://www.iyp.com.tw/087235100,cmuf897@gmail.com,http://www.seven-steak.com.tw
天使花園西餐廳,https://www.iyp.com.tw/037475242,pctop@ms53.hinet.net,http://hipage.hinet.net/天使花園
高蘆法式餐廳,https://www.iyp.com.tw/087237223,gaulois@ms72.hinet.net,http://hipage.hinet.net/LEGAULOIS
阿地牛排館,https://www.iyp.com.tw/062138836,lockerty@yahoo.com.tw,
歐啦小吃館,https://www.iyp.com.tw/073433045,holahola.tw@gmail.com,http://www.holatw.com.tw
華友牛排館,https://www.iyp.com.tw/072822666,hwayeau.steak@msa.hinet.net,http://hwayeau.eyp.com.tw
鄔珍那斯特餐廳,https://www.iyp.com.tw/075565281,oogenlust@so-net.net.tw,
歐鄉牛排館,https://www.iyp.com.tw/089335319,os004.tt@msa.hinet.net,http://www.oseat.com.tw
集鮮 Secret21乾式熟成牛排餐廳,https://www.iyp.com.tw/0423020620,david@secret21.com.tw,http://www.secret21.com.tw
馬克屋牛排海鮮坊(Mark\'s House),https://www.iyp.com.tw/0227738778,mark.house@msa.hinet.net ,http://marks-house.com/
米倉庭園西餐咖啡,https://www.iyp.com.tw/048958567,corn.loft@msa.hinet.net,
中心餐廳,https://www.iyp.com.tw/0223123046,victor.fu@msa.hinet.net,
洋蔥有限公司,https://www.iyp.com.tw/0228772591,dodou0857@gmail.com,http://www.cafe-onion.com
茹瑪食品有限公司,https://www.iyp.com.tw/0227415050-1,service@zuma.com.tw,http://www.zuma.com.tw
裘斯漢堡,https://www.iyp.com.tw/0226577793,jiro8888@hotmail.com,
雅室牛排館,https://www.iyp.com.tw/0227753011,steakinn@gmail.com,http://www.steakinn.com.tw
音樂廚房,https://www.iyp.com.tw/0223924099,can590823@yahoo.com.tw,
安琪拉餐廳,https://www.iyp.com.tw/087388330,pk66631@yahoo.com.tw,
錢塘江餐飲工藝,https://www.iyp.com.tw/039611099,chenitse@gmail.com,
鬥牛士(中壢中央西路店),https://www.iyp.com.tw/034222262,piglet03180318@hotmail.com,
田莊,https://www.iyp.com.tw/0225951765,hie.hie5412@msa.hinet.net,
岩燒牛排、義大利麵,https://www.iyp.com.tw/035337766-5,jacyang@ms69.hinet.net,
微笑熱狗(逢甲店),https://www.iyp.com.tw/0427078777-1,nsx4albert@gmail.com,http://www.hotelcubes.com.tw
棒極了炭燒極品大牛排館,https://www.iyp.com.tw/0422181138-1,fuchi887@yahoo.com,
立力牛排館,https://www.iyp.com.tw/0424838535,tzunglih@yahoo.com.tw,
妙老爺牛排,https://www.iyp.com.tw/048520758,rdrd7513@yahoo.com.tw,
富士見台牛排屋,https://www.iyp.com.tw/0287928255,fujimidai@mail99.com.tw,https://www.fujimidai-steak.com
王品餐飲股份有限公司,https://www.iyp.com.tw/033395896,service@tasty.com.tw,http://www.taoban.com.tw/
日盛精緻牛排館,https://www.iyp.com.tw/0422216569,hawshern@ms39.hinet.net,
